fuente,nit,nit-razon social,Sector,ut,ventas
Clientes,900839160,900839160 - Hl Infraestructura Sas,M7112 - Actividades de ingeniería y otras actividades conexas de consultoría técnica,368.0,112669
Clientes,811022981,811022981 - Soberana Sas,C1051 - Elaboración de productos de molinería,363.0,455978
prospectos,860008067,860008067 - Frigorifico Guadalupe Sas,C1011 - Procesamiento y conservación de carne y productos cárnicos,360.0,87432
prospectos,830122983,830122983 - Esri Colombia Sas,J6202 - Actividades de consultoría informática y actividades de administración de instalaciones informáticas,358.0,107591
prospectos,900205377,900205377 - Comercializadora Agrohierros Sa,"G4663 - Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción",352.0,222930
prospectos,800079603,800079603 - Servicios De Alimentcion Np Sa S,"G4719 - Comercio al por menor en establecimientos no especializados, con surtido compuesto principalmente por productos diferentes de alimentos (víveres en general), bebidas (alcohólicas y no alcohólicas) y tabaco",350.0,121012
prospectos,805012610,805012610 - Finesa S. A. Bic,"K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",350.0,155856
prospectos,830001133,830001133 - Chevypla S.A.,K6619 - Otras actividades auxiliares de las actividades de servicios financieros n.c.p.,350.0,70107
prospectos,830006777,830006777 - Ags   Colombia   Sas  -  Asesores  Gerenciales  Y Auditores En Salud,M7020 - Actividades de consultoría de gestión,350.0,11527
prospectos,830062113,830062113 - I Innercia Sas,M7410 - Actividades especializadas de diseño,350.0,19607
prospectos,836000548,836000548 - Agroinsumos S.A.S,G4620 - Comercio al por mayor de materias primas agropecuarias; animales vivos,350.0,230225
prospectos,860074358,860074358 - Laboratorios Bussie S.A,"C2100 - Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico",350.0,152893
prospectos,860519920,860519920 - Industrias Y Confecciones Inducon S.A.S,"C1410 - Confección de prendas de vestir, excepto prendas de piel",350.0,55850
prospectos,890116937,890116937 - Credititulos Sas En Reorganizacion,"G4754 - Comercio al por menor de electrodomésticos y gasodomésticos, muebles y equipos de iluminación en establecimientos especializados",350.0,17149
Clientes,890929877,890929877 - Compass Group Services Colombia S.A.,I5612 - Expendio por autoservicio de comidas preparadas,350.0,572949
Clientes,900074364,900074364 - Compañia Comercial Universal Sas,"C1410 - Confección de prendas de vestir, excepto prendas de piel",350.0,257517
Clientes,900100737,900100737 - Telemed Soluciones Bpo S.A.S.,N8220 - Actividades de centros de llamadas (call center),350.0,30576
Clientes,900326590,900326590 - Andes Bpo Sas,N8220 - Actividades de centros de llamadas (call center),350.0,22351
prospectos,900353873,900353873 - Scania Colombia Sas,G4511 - Comercio de vehículos automotores nuevos,350.0,549868
prospectos,900440160,900440160 - Imbera Servicios Colombia S.A.S.,C3312 - Mantenimiento y reparación especializado de maquinaria y equipo,350.0,30219
prospectos,901046830,901046830 - Oben Colombia Sas,C2221 - Fabricación de formas básicas de plástico,350.0,282520
Clientes,900884289,900884289 - Stracon International S. A. C. Sucursal Colombia,B0990 - Actividades de apoyo para otras actividades de explotación de minas y canteras,347.0,55929
prospectos,830126302,830126302 - Frontera Energy Colombia Corp Sucursal Colombia,B0610 - Extracción de petróleo crudo,345.0,3880743
prospectos,800246985,800246985 - Promotora Apartamentos Dann Sas,I5511 - Alojamiento en hoteles,340.0,28423
prospectos,830024974,830024974 - Natura Comesticos Ltda,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",340.0,502461
prospectos,890900104,890900104 - Incametal S.A.S,"C2593 - Fabricación de artículos de cuchillería, herramientas de mano y artículos de ferretería",340.0,31599
prospectos,800093391,800093391 - Novamed S.A.S,"C2100 - Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico",338.0,342568
Clientes,901447492,901447492 - Constructora Aia Sas,F4112 - Construcción de edificios no residenciales,334.0,135045
prospectos,806014553,806014553 - Tuvacol Sa,"G4663 - Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción",330.0,178148
prospectos,830065485,830065485 - Alliance Enterprise Sas,"J6201 - Actividades de desarrollo de sistemas informáticos (planificación, análisis, diseño, programación, pruebas)",330.0,13313
Clientes,901367329,901367329 - Tdcx (Co) Pte Sas,N8220 - Actividades de centros de llamadas (call center),330.0,13368
prospectos,805010659,805010659 - Amanecer Medico Sas,"N7730 - Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles n.c.p.",320.0,56190
prospectos,860517423,860517423 - Castro Y Rincon Sas,P8521 - Educación básica secundaria,320.0,13131
Clientes,890916911,890916911 - Industria Colombiana De Motocicletas Yamaha S.A.,C3091 - Fabricación de motocicletas,320.0,981662
prospectos,900480569,900480569 - Jeronimo Martins Colombia Sas,"G4711 - Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas (alcohólicas y no alcohólicas) o tabaco",320.0,8804446
Clientes,890914515,890914515 - Socoda S.A.S,C3110 - Fabricación de muebles,314.0,104050
Clientes,900232534,900232534 - Avaluos Y Tasaciones De Colombia Valorar S.A,L6820 - Actividades inmobiliarias realizadas a cambio de una retribución o por contrata,311.0,5119
prospectos,800157136,800157136 - Comercializadora Kaysser Ck Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,310.0,26184
Clientes,811045607,811045607 - Inversiones Euro S.A.,"G4711 - Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas (alcohólicas y no alcohólicas) o tabaco",310.0,559521
Clientes,900392658,900392658 - Soluciones Laborales Horizonte Sas,N7820 - Actividades de empresas de servicios temporales,310.0,157191
prospectos,800021308,800021308 - Drummond Ltd,B0510 - Extracción de hulla (carbón de piedra),300.0,11177357
prospectos,800110980,800110980 - Accenture Ltda,J6202 - Actividades de consultoría informática y actividades de administración de instalaciones informáticas,300.0,386309
prospectos,800137960,800137960 - Eficacia Sas,N8299 - Otras actividades de servicio de apoyo a las empresas n.c.p.,300.0,566027
prospectos,800148972,800148972 - Serviola Sas,N7820 - Actividades de empresas de servicios temporales,300.0,119254
prospectos,800160435,800160435 - Flores De La Campiña S.A.S,A0125 - Cultivo de flor de corte,300.0,41741
prospectos,800169352,800169352 - Mercadeo Y Moda Sas,"C1410 - Confección de prendas de vestir, excepto prendas de piel",300.0,232085
prospectos,800227414,800227414 - Agencia De Aduanas Merco Sas Nivel 1,H5229 - Otras actividades complementarias al transporte,300.0,13911
prospectos,800254610,800254610 - Agencia De Aduanas Agecoldex Sa Nivel 1,H5229 - Otras actividades complementarias al transporte,300.0,23740
prospectos,802009663,802009663 - Litoplas S.A.,C2221 - Fabricación de formas básicas de plástico,300.0,284580
Clientes,811010832,811010832 - Vehiculos Del Samino Sas,G4511 - Comercio de vehículos automotores nuevos,300.0,311094
prospectos,811021097,811021097 - Alimentos Sevilla Sas,C1011 - Procesamiento y conservación de carne y productos cárnicos,300.0,95679
Clientes,830024429,830024429 - Animals S.A.S.,G4620 - Comercio al por mayor de materias primas agropecuarias; animales vivos,300.0,71309
prospectos,830025281,830025281 - Annar Diagnostica Import Sas,G4690 - Comercio al por mayor no especializado,300.0,396911
prospectos,830032945,830032945 - Hoteles Charleston Sas,I5511 - Alojamiento en hoteles,300.0,46450
prospectos,830042244,830042244 - Digital Ware Sa,J6202 - Actividades de consultoría informática y actividades de administración de instalaciones informáticas,300.0,62854
prospectos,830051928,830051928 - Don Maiz Sas,C1081 - Elaboración de productos de panadería,300.0,54737
prospectos,830057982,830057982 - Farmalogica S.A.,"C2100 - Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico",300.0,64537
Clientes,830062674,830062674 - Informacion Localizada Sas,"J6201 - Actividades de desarrollo de sistemas informáticos (planificación, análisis, diseño, programación, pruebas)",300.0,70216
prospectos,830094751,830094751 - Zx Ventures Colombia Sas,I5630 - Expendio de bebidas alcohólicas para el consumo dentro del establecimiento,300.0,65218
prospectos,830113252,830113252 - Sicte Sas,F4290 - Construcción de otras obras de ingeniería civil,300.0,113333
Clientes,830142371,830142371 - Market Mix Sas,N8220 - Actividades de centros de llamadas (call center),300.0,30219
prospectos,860000580,860000580 - Merck S.A,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",300.0,328125
prospectos,860001942,860001942 - Bayer S.A.,C2021 - Fabricación de plaguicidas y otros productos químicos de uso agropecuario,300.0,1462183
prospectos,860001986,860001986 - Ingenieros Consultores Civiles Y Electricos Sas,M7112 - Actividades de ingeniería y otras actividades conexas de consultoría técnica,300.0,134023
prospectos,860019041,860019041 - Laboratorios Alcon De Colombia Sa,"G4665 - Comercio al por mayor de desperdicios, desechos y chatarra",300.0,168366
prospectos,860028093,860028093 - Corporacion De Abastos De Bogota S.A.,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,300.0,36986
prospectos,860030828,860030828 - Ferreteria Industrial S.A.S.,"G4752 - Comercio al por menor de artículos de ferretería, pinturas y productos de vidrio en establecimientos especializados",300.0,41898
prospectos,860038671,860038671 - Productos De Belleza Ana Maria Sas,"C2023 - Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador",300.0,44133
prospectos,860052634,860052634 - Distribuidora Los Coches La Sabana S.A.S,G4511 - Comercio de vehículos automotores nuevos,300.0,733391
prospectos,860069284,860069284 - Agrocampo Sas,"G4773 - Comercio al por menor de productos farmacéuticos y medicinales, cosméticos y artículos de tocador en establecimientos especializados",300.0,147477
prospectos,860076919,860076919 - Crepes Y Waffles S.A.,I5611 - Expendio a la mesa de comidas preparadas,300.0,613016
prospectos,860511232,860511232 - Berlitz Colombia Sa,P8551 - Formación para el trabajo,300.0,44972
prospectos,890328485,890328485 - Productos De Caucho Y Lona Sas,"G4752 - Comercio al por menor de artículos de ferretería, pinturas y productos de vidrio en establecimientos especializados",300.0,46524
prospectos,890913861,890913861 - Uniformes Industriales Ropa Y Calzado Quinlop S.A.S.,"C1410 - Confección de prendas de vestir, excepto prendas de piel",300.0,50961
prospectos,890913990,890913990 - Jiro Sas,N7820 - Actividades de empresas de servicios temporales,300.0,286591
Clientes,890931835,890931835 - Dismerca S.A.S.,"G4541 - Comercio de motocicletas y de sus partes, piezas y accesorios",300.0,194428
Clientes,890942310,890942310 - Ayura Motor S.A,G4511 - Comercio de vehículos automotores nuevos,300.0,169493
Clientes,900007122,900007122 - Distribuidora Colombia Gc Sas,"G4754 - Comercio al por menor de electrodomésticos y gasodomésticos, muebles y equipos de iluminación en establecimientos especializados",300.0,101900
prospectos,900098985,900098985 - Organizacion Vihonco Ips Sociedad Por Acciones Simplificada,"Q8621 - Actividades de la práctica médica, sin internación",300.0,28707
prospectos,900112215,900112215 - Tecnidecor Sas,"C2022 - Fabricación de pinturas, barnices y revestimientos similares, tintas para impresión y masillas",300.0,16805
prospectos,900154405,900154405 - Covisian Colombia Sas,N8220 - Actividades de centros de llamadas (call center),300.0,128659
prospectos,900266612,900266612 - Bionexo Colombia Sas,J6202 - Actividades de consultoría informática y actividades de administración de instalaciones informáticas,300.0,5811
Clientes,900338494,900338494 - Dexco Zona Franca S.A.S,"C1620 - Fabricación de hojas de madera para enchapado; fabricación de tableros contrachapados, tableros laminados, tableros de partículas y otros tableros y paneles",300.0,284526
prospectos,900342562,900342562 - Finleco Bpo Sas,N8220 - Actividades de centros de llamadas (call center),300.0,18099
prospectos,900343157,900343157 - Grupo Zari S.A.S,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,300.0,587
Clientes,900411781,900411781 - Ci Fajas Myd Colombia Sas,"C1410 - Confección de prendas de vestir, excepto prendas de piel",300.0,65805
prospectos,900442741,900442741 - Atton Hoteles Colombia S.A.S,I5511 - Alojamiento en hoteles,300.0,3582
Clientes,900483711,"900483711 - Idom Consulting, Engineering, Architecture S.A.U.",M7112 - Actividades de ingeniería y otras actividades conexas de consultoría técnica,300.0,140267
Clientes,900522508,900522508 - Inversiones Supervaquita La 33 S A S,"G4711 - Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas (alcohólicas y no alcohólicas) o tabaco",300.0,510073
prospectos,900562737,900562737 - Socia Bpo,M7020 - Actividades de consultoría de gestión,300.0,11913
Clientes,900646721,900646721 - Epi-Use Colombia Sas,"J6201 - Actividades de desarrollo de sistemas informáticos (planificación, análisis, diseño, programación, pruebas)",300.0,38689
Clientes,900665854,900665854 - Triple Alianza Sas,G4631 - Comercio al por mayor de productos alimenticios,300.0,149840
prospectos,900710164,900710164 - Gonvarri Ms Colombia S.A.S,C2511 - Fabricación de productos metálicos para uso estructural,300.0,163592
prospectos,900749336,900749336 - Almacontact Sas,N8220 - Actividades de centros de llamadas (call center),300.0,96223
