PROSPECTOS.Fuente,NIT,Nit-Razon Social,Clasificación Industrial Internacional Uniforme Versión 4 A.C (CIIU),UT,02.Ingreso Actividades Ordinarias,02.Promedio de Ingreso Actividades Ordinarias,05. Utilidad Bruta,01. Deuda,01.Patrimonio
prospectos,900466209,900466209 - Porsche Colombia Sas,G4511 - Comercio de vehículos automotores nuevos,500,$5448534,$1089707,$745195,$280094,$618218
prospectos,900520035,900520035 - Polnac De Colombia Sas,"G4664 - Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario",500,$18845,$6282,$3465,$227,($12)
prospectos,900557875,900557875 - Novo Nordisk Colombia Sas,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",500,$2337758,$467552,$585288,$350185,$302165
prospectos,900955679,900955679 - Endava S.A.S.,"J6201 - Actividades de desarrollo de sistemas informáticos (planificación, análisis, diseño, programación, pruebas)",500,$400573,$100143,$0,$70242,$86812
prospectos,901095468,901095468 - Bkal S.A.S,I5612 - Expendio por autoservicio de comidas preparadas,500,$144686,$72343,$91781,$17909,$1326
prospectos,901217782,901217782 - Hupecol Andes Production Company Llc Sucursal Colombia,B0610 - Extracción de petróleo crudo,500,$212848,$42570,$73367,$1600,$94599
prospectos,900068328,900068328 - Colfactory Sa,"C1410 - Confección de prendas de vestir, excepto prendas de piel",492,$116371,$23274,$5007,$36896,$27291
prospectos,800024095,800024095 - Manitoba Sas,C1089 - Elaboración de otros productos alimenticios n.c.p.,483,$633250,$158312,$175747,$107705,$125159
prospectos,901154324,901154324 - Km2 Solutions Colombia Sas,N8220 - Actividades de centros de llamadas (call center),480,$146965,$36741,$73315,$11227,$21016
Clientes,830041488,830041488 - Alfa Trading Sas,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",460,$824278,$164856,$273456,$80421,$707226
prospectos,800206842,800206842 - Baker Hughes De Colombia,B0910 - Actividades de apoyo para la extracción de petróleo y de gas natural,456,$4528569,$905714,$929358,,$2436556
Clientes,800019102,800019102 - Interasesores Asesores Empresariales Administrativos Sa  Interasesores Asesores Empresariales Administrativos Sa,P8530 - Establecimientos que combinan diferentes niveles de educación,450,$232366,$58092,$76598,,$533296
prospectos,801002644,801002644 - Materiales Emo Sas,"G4663 - Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción",450,$785624,$157125,$206844,$188140,$368884
Clientes,830002181,830002181 - Grupo Mok Colombia S.A.S.,M7020 - Actividades de consultaría de gestión,450,,,$0,$2366,$6596
Clientes,890922549,890922549 - Premex S.A.S,C1090 - Elaboración de alimentos preparados para animales,450,$1425847,$356462,$311180,$317907,$480662
Clientes,900744272,900744272 - Hy Cite Enterprises Colombia Sas,G4644 - Comercio al por mayor de aparatos y equipo de uso doméstico,450,$838756,$167751,$622627,$382904,$515990
prospectos,901324826,901324826 - Scala Colombia Sas,P8559 - Otros tipos de educación n.c.p.,450,$48128,$48128,$11864,,$17988
prospectos,830142761,830142761 - Carbones Andinos S.A.S.,"G4661 - Comercio al por mayor de combustibles sólidos, líquidos, gaseosos y productos conexos",435,$2589712,$517942,$609836,$211213,$623570
prospectos,800200934,800200934 - Tetra Pak Ltda Bic,G4669 - Comercio al por mayor de otros productos n.c.p.,420,$1696466,$339293,$382418,$194710,$155628
prospectos,811025662,811025662 - Becker Y Associates S.A.S,"M6920 - Actividades de contabilidad, teneduría de libros, auditoría financiera y asesoría tributaria",420,$16115,$4029,$3520,$2491,$9272
Clientes,900393381,900393381 - Awp Colombia Sas,"H5221 - Actividades de estaciones, vías y servicios complementarios para el transporte terrestre",417,$67749,$22583,$20575,$14786,$8513
prospectos,860058553,860058553 - Colegio Gimnasio Vermont S.A.,P8530 - Establecimientos que combinan diferentes niveles de educación,410,$241150,$60287,$96773,$1042,$101581
Clientes,900206408,900206408 - Team Communications S.A,"G4652 - Comercio al por mayor de equipo, partes y piezas electrónicos y de telecomunicaciones",410,$349546,$87386,$103047,$30417,$27036
Clientes,901035279,901035279 - Mujer Latina De Colombia Sas,"C1410 - Confección de prendas de vestir, excepto prendas de piel",410,$125282,$31321,$43048,,$40180
prospectos,800052534,800052534 - Distribuciones Axa Sas,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",400,$1451421,$362855,$253537,$264,$176585
prospectos,800105706,800105706 - Upsistemas Sas,G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,400,$561195,$112239,$166195,$170433,$108090
prospectos,800253534,800253534 - Soinco,C2229 - Fabricación de artículos de plástico n.c.p.,400,$93652,$23413,$16579,$5105,$39404
prospectos,805028991,805028991 - Surtifamiliar Sa,"G4711 - Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas (alcohólicas y no alcohólicas) o tabaco",400,$936131,$234033,$181132,$48196,$117535
prospectos,811012106,811012106 - Magnum Logistics S.A.S,H5229 - Otras actividades complementarias al transporte,400,$277583,$55517,$193265,$8490,$279329
Clientes,811018771,811018771 - Marketing Personal S.A.,"C1410 - Confección de prendas de vestir, excepto prendas de piel",400,$2310658,$462132,$1163991,$475095,$300938
prospectos,811022715,811022715 - Procesadora Nacional De Cereales Sa,C1051 - Elaboración de productos de molinería,400,$111621,$27905,$27640,$32746,$27957
prospectos,811030654,811030654 - Aya Corp Sas,"C1410 - Confección de prendas de vestir, excepto prendas de piel",400,$189127,$47282,$101363,$5964,$74899
prospectos,830044266,830044266 - Divemotor Colombia Sa,G4511 - Comercio de vehículos automotores nuevos,400,$1267446,$253489,$185811,$479831,$1117658
prospectos,830055643,830055643 - Cinemark Colombia S A S,I5619 - Otros tipos de expendio de comidas preparadas n.c.p.,400,$899732,$179946,$400065,$34579,$280067
prospectos,830058677,830058677 - Ifx Networks Colombia Sas,J6209 - Otras actividades de tecnologías de información y actividades de servicios informáticos,400,$540882,$135220,$195845,$64827,$297253
prospectos,860024141,860024141 - Quibi Sa En Reestructuracion,"C2100 - Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico",400,$111426,$27856,$45125,$7428,$75384
prospectos,860509514,860509514 - Autogermana S.A.S,G4511 - Comercio de vehículos automotores nuevos,400,$1961287,$653762,$502831,$1137273,$390326
prospectos,860523376,860523376 - Sociedad Educacional Andina Sa,P8530 - Establecimientos que combinan diferentes niveles de educación,400,$96144,$24036,$37518,$0,$23681
prospectos,890300794,890300794 - Plasticos Rimax Sas,C2229 - Fabricación de artículos de plástico n.c.p.,400,$1216367,$243273,$414048,$41275,$646573
Clientes,890926803,890926803 - Estudio De Moda Sas,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,400,$959526,$191905,$492132,$345294,$286705
prospectos,900134430,900134430 - Nokia Solutions And Networks Colombia Ltda,J6190 - Otras actividades de telecomunicaciones,400,$3107578,$621516,$837284,$41926,$340450
prospectos,900237877,900237877 - Ci Cargill De Colombia Ltda,G4620 - Comercio al por mayor de materias primas agropecuarias; animales vivos,400,$3487797,$697559,$127447,$534911,$386514
prospectos,900268747,900268747 - Parex Resources (Colombia) Ag Sucursal,B0610 - Extracción de petróleo crudo,400,$6885506,$1377101,$561896,,$17462068
Clientes,900285758,900285758 - C.I Nutreo S.A.S,C1089 - Elaboración de otros productos alimenticios n.c.p.,400,$155507,$38877,$58240,$64083,$23586
prospectos,900372462,900372462 - Levapan Colombia S.A.S.,C1089 - Elaboración de otros productos alimenticios n.c.p.,400,$308932,$61786,$46369,$11573,$62461
prospectos,900585469,900585469 - Nectim Colombia Sas,J6110 - Actividades de telecomunicaciones alámbricas,400,$106142,$26536,$15190,$9187,$1583
Clientes,900592369,900592369 - Quironprevencion Colombia Sas,"M7490 - Otras actividades profesionales, científicas y técnicas n.c.p.",400,$147179,$49060,$38247,$6631,$32764
prospectos,900871479,900871479 - Avista Colombia S.A.S. Bic,K6619 - Otras actividades auxiliares de las actividades de servicios financieros n.c.p.,400,$434937,$86987,$196676,$810449,$117381
prospectos,901581627,901581627 - Concesion Runt 2.0 Sas,J6399 - Otras actividades de servicios de información n.c.p.,400,$131043,$131043,$10761,$97940,($22105)
prospectos,901655409,901655409 - Cosmo Education Sas,P8512 - Educación preescolar,400,$59775,$29888,$33372,$11908,$84259
Clientes,800125639,800125639 - Kenworth De La Montaña Sas,G4511 - Comercio de vehículos automotores nuevos,394,$2830465,$566093,$407270,$786440,$571874
prospectos,830056578,830056578 - Cobrnado Sas,N8291 - Actividades de agencias de cobranza y oficinas de calificación crediticia,390,$163526,$40882,$107526,$125183,$83045
prospectos,901359837,901359837 - Tul Sas,"G4663 - Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción",384,$411228,$102807,$9435,$9927,$81669
prospectos,805009691,805009691 - Jgb Sa,"C2100 - Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico",380,$793668,$198417,$290942,$157903,$206016
Clientes,900041914,900041914 - Avon Colombia Sas,"C2023 - Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador",380,$1927375,$481844,$764493,$344004,$6351
Clientes,860013704,860013704 - Gases Industriales De Colombia S.A Cryogas S.A.,C2011 - Fabricación de sustancias y productos químicos básicos,370,$855472,$171094,$436987,$0,$949018
Clientes,900839160,900839160 - Hl Infraestructura Sas,M7112 - Actividades de ingeniería y otras actividades conexas de consultoría técnica,368,$563345,$112669,$72891,$9160,$101761
Clientes,811022981,811022981 - Soberana Sas,C1051 - Elaboración de productos de molinería,363,$2279891,$455978,$445203,$199748,$294616
prospectos,860008067,860008067 - Frigorifico Guadalupe Sas,C1011 - Procesamiento y conservación de carne y productos cárnicos,360,$349729,$87432,$75585,$12022,$136318
prospectos,830122983,830122983 - Esri Colombia Sas,J6202 - Actividades de consultoría informática y actividades de administración de instalaciones informáticas,358,$430363,$107591,$226482,$6010,$50666
prospectos,900205377,900205377 - Comercializadora Agrohierros Sa,"G4663 - Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción",352,$668790,$222930,$151268,$217406,$166470
prospectos,800079603,800079603 - Servicios De Alimentcion Np Sa S,"G4719 - Comercio al por menor en establecimientos no especializados, con surtido compuesto principalmente por productos diferentes de alimentos (víveres en general), bebidas (alcohólicas y no alcohólicas) y tabaco",350,$484048,$121012,$77647,$157513,$175040
prospectos,805012610,805012610 - Finesa S. A. Bic,"K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",350,$779281,$155856,$0,$265,$805529
prospectos,830001133,830001133 - Chevypla S.A.,K6619 - Otras actividades auxiliares de las actividades de servicios financieros n.c.p.,350,$350536,$70107,$283183,$70038,$227189
prospectos,830006777,830006777 - Ags   Colombia   Sas  -  Asesores  Gerenciales  Y Auditores En Salud,M7020 - Actividades de consultoría de gestión,350,$46106,$11527,$41266,$1091,$57633
prospectos,830062113,830062113 - I Innercia Sas,M7410 - Actividades especializadas de diseño,350,$78426,$19607,$37129,$9213,$36804
prospectos,836000548,836000548 - Agroinsumos S.A.S,G4620 - Comercio al por mayor de materias primas agropecuarias; animales vivos,350,$920899,$230225,$157630,$211378,$123791
prospectos,860074358,860074358 - Laboratorios Bussie S.A,"C2100 - Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico",350,$764467,$152893,$386470,$214150,$498552
prospectos,860519920,860519920 - Industrias Y Confecciones Inducon S.A.S,"C1410 - Confección de prendas de vestir, excepto prendas de piel",350,$223400,$55850,$54703,$42801,$126681
prospectos,890116937,890116937 - Credititulos Sas En Reorganizacion,"G4754 - Comercio al por menor de electrodomésticos y gasodomésticos, muebles y equipos de iluminación en establecimientos especializados",350,$68597,$17149,$42032,$171835,$263962
Clientes,890929877,890929877 - Compass Group Services Colombia S.A.,I5612 - Expendio por autoservicio de comidas preparadas,350,$2864745,$572949,$292838,$33485,$520925
Clientes,900074364,900074364 - Compañia Comercial Universal Sas,"C1410 - Confección de prendas de vestir, excepto prendas de piel",350,$1030069,$257517,$392155,$243779,$271394
Clientes,900100737,900100737 - Telemed Soluciones Bpo S.A.S.,N8220 - Actividades de centros de llamadas (call center),350,$30576,$30576,$4384,$1904,$4109
Clientes,900326590,900326590 - Andes Bpo Sas,N8220 - Actividades de centros de llamadas (call center),350,$89405,$22351,$14305,$1289,$16095
prospectos,900353873,900353873 - Scania Colombia Sas,G4511 - Comercio de vehículos automotores nuevos,350,$2749338,$549868,$349080,$2809144,$638496
prospectos,900440160,900440160 - Imbera Servicios Colombia S.A.S.,C3312 - Mantenimiento y reparación especializado de maquinaria y equipo,350,$151094,$30219,$20541,$12002,$13538
prospectos,901046830,901046830 - Oben Colombia Sas,C2221 - Fabricación de formas básicas de plástico,350,$1412599,$282520,$276145,$1626980,$642196
Clientes,900884289,900884289 - Stracon International S. A. C. Sucursal Colombia,B0990 - Actividades de apoyo para otras actividades de explotación de minas y canteras,347,$279644,$55929,$6840,$1767,$200764
prospectos,830126302,830126302 - Frontera Energy Colombia Corp Sucursal Colombia,B0610 - Extracción de petróleo crudo,345,$19403714,$3880743,$8044177,$358950,$24679538
prospectos,800246985,800246985 - Promotora Apartamentos Dann Sas,I5511 - Alojamiento en hoteles,340,$142114,$28423,$129634,$181017,$486848
prospectos,830024974,830024974 - Natura Comesticos Ltda,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",340,$2009844,$502461,$1226081,$35948,$529171
prospectos,890900104,890900104 - Incametal S.A.S,"C2593 - Fabricación de artículos de cuchillería, herramientas de mano y artículos de ferretería",340,$157997,$31599,$38532,,$165474
prospectos,800093391,800093391 - Novamed S.A.S,"C2100 - Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico",338,$1712839,$342568,$775955,$117993,$555866
Clientes,901447492,901447492 - Constructora Aia Sas,F4112 - Construcción de edificios no residenciales,334,$270090,$135045,$6885,$67312,$46653
prospectos,806014553,806014553 - Tuvacol Sa,"G4663 - Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción",330,$890741,$178148,$318220,$444204,$448641
prospectos,830065485,830065485 - Alliance Enterprise Sas,"J6201 - Actividades de desarrollo de sistemas informáticos (planificación, análisis, diseño, programación, pruebas)",330,$53253,$13313,$22068,$1344,$4351
Clientes,901367329,901367329 - Tdcx (Co) Pte Sas,N8220 - Actividades de centros de llamadas (call center),330,$40105,$13368,$12810,$54994,($30544)
prospectos,805010659,805010659 - Amanecer Medico Sas,"N7730 - Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles n.c.p.",320,$224759,$56190,$142228,$1281,$125865
prospectos,860517423,860517423 - Castro Y Rincon Sas,P8521 - Educación básica secundaria,320,$52525,$13131,$13877,$3397,$93906
Clientes,890916911,890916911 - Industria Colombiana De Motocicletas Yamaha S.A.,C3091 - Fabricación de motocicletas,320,$1963323,$981662,$298322,$40233,$1048352
prospectos,900480569,900480569 - Jeronimo Martins Colombia Sas,"G4711 - Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas (alcohólicas y no alcohólicas) o tabaco",320,$44022228,$8804446,$6824558,$9810300,$426035
Clientes,890914515,890914515 - Socoda S.A.S,C3110 - Fabricación de muebles,314,$520251,$104050,$163771,$122614,$172946
Clientes,900232534,900232534 - Avaluos Y Tasaciones De Colombia Valorar S.A,L6820 - Actividades inmobiliarias realizadas a cambio de una retribución o por contrata,311,$20478,$5119,$5262,$1687,$5229
prospectos,800157136,800157136 - Comercializadora Kaysser Ck Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,310,$104735,$26184,$104104,,$583637
Clientes,811045607,811045607 - Inversiones Euro S.A.,"G4711 - Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas (alcohólicas y no alcohólicas) o tabaco",310,$2797603,$559521,$608617,$244802,$317388
