PROSPECTOS.Fuente,NIT,Nit-Razon Social,Clasificación Industrial Internacional Uniforme Versión 4 A.C (CIIU),UT,02.Ingreso Actividades Ordinarias,02.Promedio de Ingreso Actividades Ordinarias,05. Utilidad Bruta,01. Deuda,01.Patrimonio
prospectos,900388593,900388593 - Estrategias 2G Especialistas En Solucion Inmobiliaria S A S,F4290 - Construcción de otras obras de ingeniería civil,100,$26189,$26189,$4278,$61770,$2530
prospectos,900471387,900471387 - Cotel It Services Sas,"M7490 - Otras actividades profesionales, científicas y técnicas n.c.p.",100,$28431,$7108,$5588,$442,$16691
prospectos,900604590,900604590 - P&P Systems Colombia Sas,"G4651 - Comercio al por mayor de computadores, equipo periférico y programas de informática",100,$120136,$30034,$12391,$4040,$7553
prospectos,901182266,901182266 - Inversiones La Colina Mcm Sas,P8530 - Establecimientos que combinan diferentes niveles de educación,100,$36822,$18411,$23038,$53,$13394
Clientes,804013213,804013213 - Tool System Solutions S.A.S.,M7020 - Actividades de consultoría de gestión,99,$39691,$9923,$33892,$444,$43785
Clientes,890206034,890206034 - Construcciones Diseños Estudios Sa,F4220 - Construcción de proyectos de servicio público,96,$248282,$62070,$25131,$74436,$126012
Clientes,900241665,900241665 - Vital Autoservicios Sas,"G4773 - Comercio al por menor de productos farmacéuticos y medicinales, cosméticos y artículos de tocador en establecimientos especializados",86,$29701,$7425,$7857,,$7223
prospectos,800040880,800040880 - Distribuidora Penguin Random House Sas,"G4761 - Comercio al por menor de libros, periódicos, materiales y artículos de papelería y escritorio, en establecimientos especializados",80,$352689,$88172,$98834,,$77090
prospectos,800066578,800066578 - Laboratorios De Productos Naturasol Moreno Garcia Rojas E Hijos & Cia S En Cs,"C2100 - Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico",80,$39773,$9943,$13107,$482,$10384
prospectos,800118635,800118635 - Inversiones Hay S.A.S.,G4669 - Comercio al por mayor de otros productos n.c.p.,80,$35911,$8978,$19594,$4753,$16085
prospectos,804000123,"804000123 - Soluciones Plasticas Industriales S.A. Soliplast S.A.Montaje Y Explotacion De Fabricas Para La Produccion, Distribucion, Ventas Y Comercializaciosoluciones Plasticas Industriales S.A. Soliplast S.A.01. Sociedad Anónima07. Actividad Económica Diferente A Las Anteriores",C2229 - Fabricación de artículos de plástico n.c.p.,80,$121214,$30304,$44896,$51035,$72782
prospectos,900430151,900430151 - Eaton Industries Colombia Sas,G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,80,$631009,$126202,$196583,$18697,$186354
Clientes,900573927,900573927 - Sk Rental Sas,"N7730 - Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles n.c.p.",80,$404426,$80885,$162306,$357006,$209342
prospectos,830102401,830102401 - Anasac Colombia Ltda,"G4664 - Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario",74,$304083,$60817,$130603,$149864,$74842
prospectos,800063392,800063392 - Alfa Sait Sas Bic,F4290 - Construcción de otras obras de ingeniería civil,70,$33916,$11305,$8097,$3077,$9689
prospectos,860041899,860041899 - Graficas Jaiber Sas,C1811 - Actividades de impresión,70,$69573,$13915,$14856,$33046,$102813
prospectos,900657956,900657956 - Molienda De La Sabana Sas,"C2394 - Fabricación de cemento, cal y yeso",70,$210969,$52742,$38995,$153123,$146627
prospectos,901429936,901429936 - Ramedicas Sas,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",70,$1171586,$585793,$181689,$33258,$256458
prospectos,860009787,860009787 - Palmas Oleaginosas Bucarelia Sas,C1031 - Extracción de aceites de origen vegetal crudos,60,$515871,$128968,$74396,$26102,$362633
prospectos,890209612,890209612 - Nexans Colombia Sa,C2731 - Fabricación de hilos y cables eléctricos y de fibra óptica,60,$1848151,$369630,$237386,$125932,$375308
prospectos,900579930,900579930 - Indulacteos De Colombia Sas,C1040 - Elaboración de productos lácteos,60,$726560,$181640,$96736,$49710,$194103
prospectos,901223142,901223142 - Expoganados De Colombia Sas,G4620 - Comercio al por mayor de materias primas agropecuarias; animales vivos,60,$1814591,$362918,$98119,$136897,$30125
prospectos,900335241,900335241 - Grupo Mis Sociedad Por Acciones Simplificada,I5612 - Expendio por autoservicio de comidas preparadas,58,$354889,$88722,$233356,$94595,($20563)
prospectos,830038152,830038152 - International Parts Service S.A.S.,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",55,$222699,$55675,$58906,$10709,$51677
Clientes,830128434,830128434 - Weg Colombia S.A.S,G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,55,$1822736,$364547,$354849,$217597,$641705
prospectos,800003675,800003675 - Discon Sas,F4220 - Construcción de proyectos de servicio público,50,$785643,$196411,$81124,$156647,$169558
prospectos,800042119,800042119 - Vicpar S.A,F4290 - Construcción de otras obras de ingeniería civil,50,$156902,$39226,$27828,$24304,$151128
prospectos,804004325,804004325 - Fgs Fondo De Garantias S.A,K6619 - Otras actividades auxiliares de las actividades de servicios financieros n.c.p.,50,$128791,$25758,$35527,,$95627
prospectos,804014767,804014767 - Focus Ingenieria Sas,"G4652 - Comercio al por mayor de equipo, partes y piezas electrónicos y de telecomunicaciones",50,$40491,$10123,$13297,$16613,$25535
Clientes,830130106,830130106 - Soenergy International Colombia Sas,"N7730 - Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles n.c.p.",50,$315400,$63080,$48333,$81141,$622617
prospectos,900127437,900127437 - Galqui Sas,"N7730 - Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles n.c.p.",50,$145749,$36437,$67383,$14513,$95663
Clientes,800126506,800126506 - Imcomelec Ingenieros Sas,G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,42,$121378,$30344,$50760,$15440,$47573
prospectos,804002840,804002840 - Sd Sas,F4220 - Construcción de proyectos de servicio público,41,$159532,$53177,$42371,$35221,$40799
Clientes,860508470,860508470 - Preflex Sas,C2029 - Fabricación de otros productos químicos n.c.p.,39,$835162,$167032,$234512,$3507,$293645
prospectos,800000276,800000276 - Avicola El Madroño Sa,A0145 - Cría de aves de corral,30,$2467431,$616858,$413224,$374380,$454683
prospectos,805004889,805004889 - Stoller Colombia S.A.S,"G4664 - Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario",20,$109242,$27311,$55982,$796,$46818
prospectos,900491050,900491050 - Peri Sas,"N7730 - Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles n.c.p.",20,$168500,$33700,$61126,$6468,$115794
prospectos,800143273,800143273 - Montajes Y Construcciones Fermar Sas,F4290 - Construcción de otras obras de ingeniería civil,15,$463795,$115949,$292112,$2178,$140157
Clientes,900296267,900296267 - Dakora Sas,G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,15,$18750,$4688,$9448,$640,$11024
prospectos,900527911,900527911 - Cpp Testing Sas,B0910 - Actividades de apoyo para la extracción de petróleo y de gas natural,12,$80320,$26773,$16117,$11979,$20481
prospectos,900183057,900183057 - Lamerica C I Sas,G4690 - Comercio al por mayor no especializado,10,$69440,$23147,$10676,$353,$9034
Clientes,900229208,900229208 - Servicios Agregados En Salud S.A.S,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,4,$8355,$2089,$5928,$1869,$100704
Clientes,800200336,800200336 - Makro Computo Sa,"G4651 - Comercio al por mayor de computadores, equipo periférico y programas de informática",0,$177,$44,$26,$105177,($168622)
Clientes,830031687,830031687 - Polux Suministros Sas En Reorganizacion,"G4651 - Comercio al por mayor de computadores, equipo periférico y programas de informática",0,$267189,$53438,$45469,$59738,($2887)
Clientes,830036108,830036108 - Sed International De Colombia S A S,"G4651 - Comercio al por mayor de computadores, equipo periférico y programas de informática",0,$2379816,$475963,$216064,$193483,$237403
Clientes,830056113,830056113 - Prometeon Tyre Group Colombia S.A.S,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",0,$334314,$66863,$68981,$2007,$63538
Clientes,830081407,830081407 - Ajecolombia S.A.S,"C1104 - Elaboración de bebidas no alcohólicas, producción de aguas minerales y otras aguas embotelladas",0,$2813900,$562780,$942268,$354500,$277431
Clientes,890203279,890203279 - Alejandro Galvis Ramirez Sas,A0141 - Cría de ganado bovino y bufalino,0,$13318,$3329,$2940,$44611,$51564
Clientes,900796721,900796721 - Avinutrir,C1090 - Elaboración de alimentos preparados para animales,0,$202459,$67486,$18801,$2949,$15721
Clientes,901313074,901313074 - Bold Plasticos Sas,"G4664 - Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario",0,$65011,$21670,$22636,$15,$27871
,800000439,800000439 - Pardentales Ltda,G4690 - Comercio al por mayor no especializado,,$47087,$11772,$16701,$2971,$20801
,800001508,800001508 - Rojas Serrano Diaz Sas,"M6920 - Actividades de contabilidad, teneduría de libros, auditoría financiera y asesoría tributaria",,$4129,$1032,$3162,$664,$5162
,800003895,800003895 - Avisander Sas,C1090 - Elaboración de alimentos preparados para animales,,$2353,$2353,($131),$2395,$2241
,800004048,800004048 - Flores El Zorro Sas,A0125 - Cultivo de flor de corte,,$72901,$18225,$21383,,$23853
,800004663,800004663 - Mil Herrajes Sa,"G4719 - Comercio al por menor en establecimientos no especializados, con surtido compuesto principalmente por productos diferentes de alimentos (víveres en general), bebidas (alcohólicas y no alcohólicas) y tabaco",,$59069,$14767,$25230,$23089,$47344
,800004696,800004696 - Quisansol Limitada,C2029 - Fabricación de otros productos químicos n.c.p.,,$20413,$5103,$4110,$206,$6852
,800006614,800006614 - Agroinsuvet Sa,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",,$41859,$10465,$24024,$6119,$20771
,800006900,800006900 - Pinzuar Sas,C2819 - Fabricación de otros tipos de maquinaria y equipo de uso general n.c.p.,,$36508,$12169,$13050,$4314,$21328
,800006904,800006904 - Comercializadora Sotincol Sas,F4321 - Instalaciones eléctricas,,$1724,$575,$1120,$0,$15902
,800007355,800007355 - Laboratorios Aurofarma Sas,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",,$288214,$72053,$72673,$18658,$58235
,800008307,800008307 - Avinsa Sas,C1011 - Procesamiento y conservación de carne y productos cárnicos,,$105789,$26447,$0,$9237,$74363
,800009017,800009017 - Vera Inversiones San Carlos Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$3876,$969,$0,,$70338
,800012310,800012310 - Serviarevalo Integral Y Cia Sas,N7820 - Actividades de empresas de servicios temporales,,$26621,$8874,$459,$958,$1791
,800012833,800012833 - Todo Aseo Sas,"G4719 - Comercio al por menor en establecimientos no especializados, con surtido compuesto principalmente por productos diferentes de alimentos (víveres en general), bebidas (alcohólicas y no alcohólicas) y tabaco",,$141255,$35314,$27862,$26902,$21186
,800013349,800013349 - Renovadora De Llantas Sa,C2212 - Reencauche de llantas usadas,,$113126,$28282,$23318,$14447,$92216
,800013728,800013728 - Super Agro Sas,G4653 - Comercio al por mayor de maquinaria y equipo agropecuarios,,$53800,$13450,$8808,$24,$12702
,800015583,800015583 - Colsof Sas,"G4741 - Comercio al por menor de computadores, equipos periféricos, programas de informática y equipos de telecomunicaciones en establecimientos especializados",,$1218086,$304521,$177047,$86192,$285913
,800016017,800016017 - Ilva Pico De Trillos Y Cia Sca,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$779,$390,$0,,$12524
,800016481,800016481 - Simma Sas,C2511 - Fabricación de productos metálicos para uso estructural,,$9768,$2442,$3578,$7617,$10371
,800018359,800018359 - Bel Star S.A.,"C2023 - Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador",,$7460758,$1492152,$2742789,$990161,$1877977
,800020662,800020662 - Cadena Martinez & Cia Ltda.,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$4340,$1085,$0,$1915,$42653
,800021789,800021789 - Constructora Los Anturios Sas,"K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",,$373,$124,$0,,$6484
,800027004,800027004 - Enchapes Y Maderas Sas,"C1620 - Fabricación de hojas de madera para enchapado; fabricación de tableros contrachapados, tableros laminados, tableros de partículas y otros tableros y paneles",,$6539,$2180,$1213,$831,$2395
,800028446,800028446 - Manufacturas Sumapaz Sa,C3110 - Fabricación de muebles,,$80298,$20074,$17944,$4103,$63060
,800028532,800028532 - Barval Colombia S.A.,"C1702 - Fabricación de papel y cartón ondulado (corrugado); fabricación de envases, empaques y de embalajes de papel y cartón",,$76906,$19227,$17734,$3278,$12802
,800030893,800030893 - Mojica Constructora S.A.,F4111 - Construcción de edificios residenciales,,$168606,$42152,$13724,$244091,$53717
,800031119,800031119 - Pegantes Urano Sas,C2219 - Fabricación de formas básicas de caucho y otros productos de caucho n.c.p.,,$68426,$17106,$17856,$12098,$27051
,800033694,800033694 - Ruiz Gomez & Cia Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$5642,$1411,$5502,$0,$91812
,800034132,800034132 - Ruiz Escobar Y Cia S.A.S.,A0150 - Explotación mixta (agrícola y pecuaria),,$2076,$519,$1741,$29,$29326
,800034934,800034934 - Cartonajes Troquelados Sas,"C1702 - Fabricación de papel y cartón ondulado (corrugado); fabricación de envases, empaques y de embalajes de papel y cartón",,$51017,$12754,$8702,$843,$29631
,800035713,800035713 - Dima Colombia Sas,G4649 - Comercio al por mayor de otros utensilios domésticos n.c.p.,,$57166,$11433,$31838,$94450,$12887
,800036973,800036973 - Semex Colombia Sas,G4620 - Comercio al por mayor de materias primas agropecuarias; animales vivos,,$39862,$9966,$20700,$1989,$8121
,800038389,800038389 - Curvilco Del Oriente Sas,G4669 - Comercio al por mayor de otros productos n.c.p.,,$113402,$28351,$44465,$7444,$37959
,800038601,800038601 - Hidrolab Colombia Ltda,"M7490 - Otras actividades profesionales, científicas y técnicas n.c.p.",,$17263,$5754,$6668,$406,$8931
,800039652,800039652 - Distribuidora Almar Sas,G4632 - Comercio al por mayor de bebidas y tabaco,,$86069,$43035,$9369,$1037,$6652
,800039813,800039813 - Acme Leon Plasticos Sas,C2229 - Fabricación de artículos de plástico n.c.p.,,$133784,$33446,$29069,$1829,$46933
,800040646,800040646 - Agropecuaria San Lorenzo S.A.,A0141 - Cría de ganado bovino y bufalino,,$15729,$3932,$5310,$2938,$458111
,800040736,800040736 - Foster Ingenieria Ltda,"N7730 - Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles n.c.p.",,$6033,$1508,$1556,$25430,$15640
,800041007,800041007 - Provimi S.A,C1090 - Elaboración de alimentos preparados para animales,,$567424,$113485,$149742,$96374,$223312
,800041607,800041607 - Jarris Sas,I5612 - Expendio por autoservicio de comidas preparadas,,$92471,$23118,$42352,$2931,$10021
,800042343,800042343 - Gadier Sistemas Profesionales De Informacion Ltda,M7010 - Actividades de administración empresarial,,$15571,$3893,$0,$948,$11431
,800042671,800042671 - Hortitec Colombia Sas,"G4664 - Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario",,$78852,$19713,$17222,$904,$19273
,800042835,800042835 - Marvilla Sa,I5611 - Expendio a la mesa de comidas preparadas,,$8608,$2869,$3625,$3193,($1870)
,800042972,"800042972 - Ingenieria, Suministros Y Representaciones De Colombia Sociedad Por Acciones Simplificada",G4610 - Comercio al por mayor a cambio de una retribución o por contrata,,$118973,$59486,$51903,$7091,$89835
,800044335,800044335 - Gcp Colombia Sa,G4669 - Comercio al por mayor de otros productos n.c.p.,,$94689,$23672,$42144,$0,$78418
,800044735,800044735 - Servi-Metal Sas,"N7730 - Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles n.c.p.",,$43702,$10926,$1523,$1389,$19742
,800045011,800045011 - Aceros Metales Y Mallas Ltda,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,,$45265,$11316,$8939,$30206,$9254
